algorithm,workload,variant,phase,entities,change_percent,work_rounds,repetition,samples,changed_entities,arithmetic_per_tick,recomputed_entities,mean_ns,median_ns,p95_ns,p99_ns,maximum_ns,throughput_per_s,cycles_per_tick,miss_100us,miss_1ms,miss_16_67ms,persistent_bytes,temporary_bytes,event_bytes,working_bytes,source_call_depth,checksum
derived_vectors,change_density,stateless_full,frame_total,256,10,16,6,2001,26,24576,256,2334.433,2300,2400,2400,11700,428369.584,9150.967,0,0,0,6144,3072,0,9216,3,1798058224935715193
derived_vectors,change_density,stateful_event,frame_total,256,10,16,6,2001,26,2496,26,717.441,700,800,800,9400,1393842.296,3035.538,0,0,0,9216,0,728,9944,4,1798058224935715193
derived_vectors,change_density,tick_selective,frame_total,256,10,16,6,2001,26,2496,26,562.769,600,600,600,9700,1776929.225,2450.191,0,0,0,11264,0,728,11992,3,1798058224935715193
derived_vectors,change_density,stateless_full,tick_only,256,10,16,6,2001,26,24576,256,2320.440,2300,2300,2400,11300,430952.791,9134.855,0,0,0,6144,3072,0,9216,3,1798058224935715193
derived_vectors,change_density,stateful_event,tick_only,256,10,16,6,2001,26,2496,26,23.438,0,100,100,100,42665245.203,2978.860,0,0,0,9216,0,728,9944,4,1798058224935715193
derived_vectors,change_density,tick_selective,tick_only,256,10,16,6,2001,26,2496,26,524.288,500,600,600,9600,1907349.156,2429.908,0,0,0,11264,0,728,11992,3,1798058224935715193
derived_vectors,change_density,stateless_full,frame_total,256,10,16,7,2001,26,24576,256,2337.981,2300,2400,2600,11600,427719.471,9172.957,0,0,0,6144,3072,0,9216,3,4483192788218161836
derived_vectors,change_density,stateful_event,frame_total,256,10,16,7,2001,26,2496,26,716.692,700,800,800,8700,1395300.188,3035.538,0,0,0,9216,0,728,9944,4,4483192788218161836
derived_vectors,change_density,tick_selective,frame_total,256,10,16,7,2001,26,2496,26,557.021,600,600,600,9000,1795262.875,2441.282,0,0,0,11264,0,728,11992,3,4483192788218161836
derived_vectors,change_density,stateless_full,tick_only,256,10,16,7,2001,26,24576,256,2330.385,2300,2300,2700,13700,429113.680,9190.206,0,0,0,6144,3072,0,9216,3,4483192788218161836
derived_vectors,change_density,stateful_event,tick_only,256,10,16,7,2001,26,2496,26,23.238,0,100,100,100,43032258.065,2984.168,0,0,0,9216,0,728,9944,4,4483192788218161836
derived_vectors,change_density,tick_selective,tick_only,256,10,16,7,2001,26,2496,26,524.938,500,600,600,10200,1904988.576,2433.700,0,0,0,11264,0,728,11992,3,4483192788218161836
derived_vectors,change_density,stateless_full,frame_total,256,10,16,8,2001,26,24576,256,2337.081,2300,2400,2400,12500,427884.101,9157.603,0,0,0,6144,3072,0,9216,3,3403568830854636222
derived_vectors,change_density,stateful_event,frame_total,256,10,16,8,2001,26,2496,26,720.390,700,800,800,10100,1388137.357,3040.086,0,0,0,9216,0,728,9944,4,3403568830854636222
derived_vectors,change_density,tick_selective,frame_total,256,10,16,8,2001,26,2496,26,553.623,600,600,600,600,1806282.723,2441.471,0,0,0,11264,0,728,11992,3,3403568830854636222
derived_vectors,change_density,stateless_full,tick_only,256,10,16,8,2001,26,24576,256,2328.036,2300,2300,2600,15700,429546.625,9163.858,0,0,0,6144,3072,0,9216,3,3403568830854636222
derived_vectors,change_density,stateful_event,tick_only,256,10,16,8,2001,26,2496,26,23.288,0,100,100,100,42939914.163,2980.946,0,0,0,9216,0,728,9944,4,3403568830854636222
derived_vectors,change_density,tick_selective,tick_only,256,10,16,8,2001,26,2496,26,526.537,500,600,600,9700,1899202.733,2435.406,0,0,0,11264,0,728,11992,3,3403568830854636222
derived_vectors,change_density,stateless_full,frame_total,256,10,16,9,2001,26,24576,256,2332.184,2300,2400,2400,11500,428782.652,9152.105,0,0,0,6144,3072,0,9216,3,4686481706743008262
derived_vectors,change_density,stateful_event,frame_total,256,10,16,9,2001,26,2496,26,719.590,700,800,800,9300,1389679.839,3037.622,0,0,0,9216,0,728,9944,4,4686481706743008262
derived_vectors,change_density,tick_selective,frame_total,256,10,16,9,2001,26,2496,26,553.223,600,600,600,700,1807588.076,2439.576,0,0,0,11264,0,728,11992,3,4686481706743008262
derived_vectors,change_density,stateless_full,tick_only,256,10,16,9,2001,26,24576,256,2334.083,2300,2300,2700,17200,428433.787,9175.610,0,0,0,6144,3072,0,9216,3,4686481706743008262
derived_vectors,change_density,stateful_event,tick_only,256,10,16,9,2001,26,2496,26,22.739,0,100,100,100,43978021.978,2980.566,0,0,0,9216,0,728,9944,4,4686481706743008262
derived_vectors,change_density,tick_selective,tick_only,256,10,16,9,2001,26,2496,26,540.180,500,600,600,25900,1851235.082,2439.576,0,0,0,11264,0,728,11992,3,4686481706743008262
derived_vectors,change_density,stateless_full,frame_total,256,10,16,10,2001,26,24576,256,2341.229,2300,2400,2600,15600,427126.025,9172.387,0,0,0,6144,3072,0,9216,3,2487829746522501657
derived_vectors,change_density,stateful_event,frame_total,256,10,16,10,2001,26,2496,26,719.040,700,800,800,10100,1390742.285,3039.139,0,0,0,9216,0,728,9944,4,2487829746522501657
derived_vectors,change_density,tick_selective,frame_total,256,10,16,10,2001,26,2496,26,571.014,600,600,900,9200,1751269.036,2498.338,0,0,0,11264,0,728,11992,3,2487829746522501657
derived_vectors,change_density,stateless_full,tick_only,256,10,16,10,2001,26,24576,256,2328.086,2300,2300,2600,16500,429537.405,9168.028,0,0,0,6144,3072,0,9216,3,2487829746522501657
derived_vectors,change_density,stateful_event,tick_only,256,10,16,10,2001,26,2496,26,23.188,0,100,100,100,43125000.000,2995.921,0,0,0,9216,0,728,9944,4,2487829746522501657
derived_vectors,change_density,tick_selective,tick_only,256,10,16,10,2001,26,2496,26,527.386,500,600,600,10000,1896143.277,2443.936,0,0,0,11264,0,728,11992,3,2487829746522501657
derived_vectors,change_density,stateless_full,frame_total,256,10,16,11,2001,26,24576,256,2334.533,2300,2400,2400,11300,428351.244,9147.176,0,0,0,6144,3072,0,9216,3,4876798489226016811
derived_vectors,change_density,stateful_event,frame_total,256,10,16,11,2001,26,2496,26,716.042,700,800,800,11300,1396566.164,3050.323,0,0,0,9216,0,728,9944,4,4876798489226016811
derived_vectors,change_density,tick_selective,frame_total,256,10,16,11,2001,26,2496,26,565.217,600,600,900,3600,1769230.769,2496.822,0,0,0,11264,0,728,11992,3,4876798489226016811
derived_vectors,change_density,stateless_full,tick_only,256,10,16,11,2001,26,24576,256,2322.039,2300,2300,2500,15000,430655.992,9157.792,0,0,0,6144,3072,0,9216,3,4876798489226016811
derived_vectors,change_density,stateful_event,tick_only,256,10,16,11,2001,26,2496,26,28.036,0,100,100,10200,35668449.198,2987.390,0,0,0,9216,0,728,9944,4,4876798489226016811
derived_vectors,change_density,tick_selective,tick_only,256,10,16,11,2001,26,2496,26,526.437,500,600,600,9400,1899563.319,2436.732,0,0,0,11264,0,728,11992,3,4876798489226016811
derived_vectors,change_density,stateless_full,frame_total,256,100,16,1,2001,256,24576,256,2443.078,2400,2500,2500,12700,409319.642,11292.183,0,0,0,6144,3072,0,9216,3,8675923379360177624
derived_vectors,change_density,stateful_event,frame_total,256,100,16,1,2001,256,24576,256,6845.777,6800,6800,9600,18700,146075.454,27907.268,0,0,0,9216,0,7168,16384,4,8675923379360177624
derived_vectors,change_density,tick_selective,frame_total,256,100,16,1,2001,256,24576,256,2769.715,2700,2800,4100,17100,361047.959,12466.858,0,0,0,11264,0,7168,18432,3,8675923379360177624
derived_vectors,change_density,stateless_full,tick_only,256,100,16,1,2001,256,24576,256,2314.143,2300,2300,2300,11200,432125.427,11263.371,0,0,0,6144,3072,0,9216,3,8675923379360177624
derived_vectors,change_density,stateful_event,tick_only,256,100,16,1,2001,256,24576,256,23.438,0,100,100,100,42665245.203,27860.826,0,0,0,9216,0,7168,16384,4,8675923379360177624
derived_vectors,change_density,tick_selective,tick_only,256,100,16,1,2001,256,24576,256,2358.721,2300,2400,3400,17400,423958.642,12403.166,0,0,0,11264,0,7168,18432,3,8675923379360177624
derived_vectors,change_density,stateless_full,frame_total,256,100,16,2,2001,256,24576,256,2456.672,2400,2500,2700,26200,407054.803,11320.996,0,0,0,6144,3072,0,9216,3,11396439542264697369
derived_vectors,change_density,stateful_event,frame_total,256,100,16,2,2001,256,24576,256,6852.024,6800,6800,9400,27500,145942.280,27888.883,0,0,0,9216,0,7168,16384,4,11396439542264697369
derived_vectors,change_density,tick_selective,frame_total,256,100,16,2,2001,256,24576,256,2740.330,2700,2700,2800,24100,364919.575,12361.845,0,0,0,11264,0,7168,18432,3,11396439542264697369
derived_vectors,change_density,stateless_full,tick_only,256,100,16,2,2001,256,24576,256,2326.937,2300,2300,2400,11300,429749.581,11273.229,0,0,0,6144,3072,0,9216,3,11396439542264697369
derived_vectors,change_density,stateful_event,tick_only,256,100,16,2,2001,256,24576,256,22.889,0,100,100,100,43689956.332,27874.665,0,0,0,9216,0,7168,16384,4,11396439542264697369
derived_vectors,change_density,tick_selective,tick_only,256,100,16,2,2001,256,24576,256,2415.092,2300,3400,4300,19100,414062.823,12741.713,0,0,0,11264,0,7168,18432,3,11396439542264697369
derived_vectors,change_density,stateless_full,frame_total,256,100,16,3,2001,256,24576,256,2522.839,2400,2800,3400,29500,396378.907,11733.089,0,0,0,6144,3072,0,9216,3,11672358593023833282
derived_vectors,change_density,stateful_event,frame_total,256,100,16,3,2001,256,24576,256,7021.689,6800,7300,13700,30400,142415.874,28982.802,0,0,0,9216,0,7168,16384,4,11672358593023833282
derived_vectors,change_density,tick_selective,frame_total,256,100,16,3,2001,256,24576,256,2752.174,2700,2800,2800,26400,363349.131,12369.426,0,0,0,11264,0,7168,18432,3,11672358593023833282
derived_vectors,change_density,stateless_full,tick_only,256,100,16,3,2001,256,24576,256,2312.394,2300,2300,2300,11800,432452.292,11276.071,0,0,0,6144,3072,0,9216,3,11672358593023833282
derived_vectors,change_density,stateful_event,tick_only,256,100,16,3,2001,256,24576,256,25.637,0,100,100,300,39005847.953,28289.980,0,0,0,9216,0,7168,16384,4,11672358593023833282
derived_vectors,change_density,tick_selective,tick_only,256,100,16,3,2001,256,24576,256,2358.671,2300,2400,3500,20600,423967.625,12431.031,0,0,0,11264,0,7168,18432,3,11672358593023833282
derived_vectors,change_density,stateless_full,frame_total,256,100,16,4,2001,256,24576,256,2481.309,2400,2500,3200,18900,403013.031,11473.210,0,0,0,6144,3072,0,9216,3,16391985165780891695
derived_vectors,change_density,stateful_event,frame_total,256,100,16,4,2001,256,24576,256,7422.239,6800,7100,12800,910300,134730.237,30404.846,1,0,0,9216,0,7168,16384,4,16391985165780891695
derived_vectors,change_density,tick_selective,frame_total,256,100,16,4,2001,256,24576,256,3295.502,2700,4600,5800,42400,303443.883,14898.283,0,0,0,11264,0,7168,18432,3,16391985165780891695
derived_vectors,change_density,stateless_full,tick_only,256,100,16,4,2001,256,24576,256,2603.348,2600,2800,3500,30800,384120.707,13484.200,0,0,0,6144,3072,0,9216,3,16391985165780891695
derived_vectors,change_density,stateful_event,tick_only,256,100,16,4,2001,256,24576,256,22.789,0,100,100,200,43881578.947,28229.512,0,0,0,9216,0,7168,16384,4,16391985165780891695
derived_vectors,change_density,tick_selective,tick_only,256,100,16,4,2001,256,24576,256,2430.935,2300,3400,4300,20700,411364.431,12894.874,0,0,0,11264,0,7168,18432,3,16391985165780891695
derived_vectors,change_density,stateless_full,frame_total,256,100,16,5,2001,256,24576,256,2480.060,2400,2700,3300,19900,403216.056,11510.741,0,0,0,6144,3072,0,9216,3,9636229159913783169
derived_vectors,change_density,stateful_event,frame_total,256,100,16,5,2001,256,24576,256,6868.816,6800,6900,9600,21900,145585.507,28093.032,0,0,0,9216,0,7168,16384,4,9636229159913783169
derived_vectors,change_density,tick_selective,frame_total,256,100,16,5,2001,256,24576,256,2735.082,2700,2700,2800,14300,365619.690,12326.018,0,0,0,11264,0,7168,18432,3,9636229159913783169
derived_vectors,change_density,stateless_full,tick_only,256,100,16,5,2001,256,24576,256,2338.431,2300,2300,2800,20100,427637.203,11387.909,0,0,0,6144,3072,0,9216,3,9636229159913783169
derived_vectors,change_density,stateful_event,tick_only,256,100,16,5,2001,256,24576,256,20.890,0,100,100,100,47870813.397,27909.164,0,0,0,9216,0,7168,16384,4,9636229159913783169
derived_vectors,change_density,tick_selective,tick_only,256,100,16,5,2001,256,24576,256,2350.175,2300,2400,3400,17700,425500.245,12387.814,0,0,0,11264,0,7168,18432,3,9636229159913783169
derived_vectors,change_density,stateless_full,frame_total,256,100,16,6,2001,256,24576,256,2492.754,2400,2700,3400,18300,401162.791,11530.264,0,0,0,6144,3072,0,9216,3,2097538034515418270
derived_vectors,change_density,stateful_event,frame_total,256,100,16,6,2001,256,24576,256,6893.603,6800,6900,9400,24100,145062.019,28165.441,0,0,0,9216,0,7168,16384,4,2097538034515418270
derived_vectors,change_density,tick_selective,frame_total,256,100,16,6,2001,256,24576,256,2841.529,2700,4000,4500,22200,351923.178,12774.504,0,0,0,11264,0,7168,18432,3,2097538034515418270
derived_vectors,change_density,stateless_full,tick_only,256,100,16,6,2001,256,24576,256,2329.685,2300,2400,2800,17900,429242.551,11461.646,0,0,0,6144,3072,0,9216,3,2097538034515418270
derived_vectors,change_density,stateful_event,tick_only,256,100,16,6,2001,256,24576,256,26.887,0,100,100,100,37193308.550,28199.560,0,0,0,9216,0,7168,16384,4,2097538034515418270
derived_vectors,change_density,tick_selective,tick_only,256,100,16,6,2001,256,24576,256,2362.469,2300,2400,3500,20600,423286.020,12509.697,0,0,0,11264,0,7168,18432,3,2097538034515418270
derived_vectors,change_density,stateless_full,frame_total,256,100,16,7,2001,256,24576,256,2602.649,2400,2900,3600,23700,384223.967,12275.216,0,0,0,6144,3072,0,9216,3,1544214058909114538
derived_vectors,change_density,stateful_event,frame_total,256,100,16,7,2001,256,24576,256,6960.320,6800,7400,10600,25300,143671.559,28444.657,0,0,0,9216,0,7168,16384,4,1544214058909114538
derived_vectors,change_density,tick_selective,frame_total,256,100,16,7,2001,256,24576,256,2872.464,2700,4000,5100,20200,348133.199,12962.924,0,0,0,11264,0,7168,18432,3,1544214058909114538
derived_vectors,change_density,stateless_full,tick_only,256,100,16,7,2001,256,24576,256,2416.942,2300,2800,3400,24400,413746.046,12005.289,0,0,0,6144,3072,0,9216,3,1544214058909114538
derived_vectors,change_density,stateful_event,tick_only,256,100,16,7,2001,256,24576,256,24.938,0,100,100,400,40100200.401,28180.986,0,0,0,9216,0,7168,16384,4,1544214058909114538
derived_vectors,change_density,tick_selective,tick_only,256,100,16,7,2001,256,24576,256,2502.449,2300,3400,4300,46900,399608.579,13058.649,0,0,0,11264,0,7168,18432,3,1544214058909114538
derived_vectors,change_density,stateless_full,frame_total,256,100,16,8,2001,256,24576,256,2495.352,2400,2700,3300,22600,400745.013,11590.925,0,0,0,6144,3072,0,9216,3,3965132965576241281
derived_vectors,change_density,stateful_event,frame_total,256,100,16,8,2001,256,24576,256,6971.664,6800,7300,11000,31700,143437.776,28541.898,0,0,0,9216,0,7168,16384,4,3965132965576241281
derived_vectors,change_density,tick_selective,frame_total,256,100,16,8,2001,256,24576,256,2813.043,2700,2900,5000,20700,355486.862,12671.199,0,0,0,11264,0,7168,18432,3,3965132965576241281
derived_vectors,change_density,stateless_full,tick_only,256,100,16,8,2001,256,24576,256,2389.255,2300,2600,3400,25300,418540.442,11703.708,0,0,0,6144,3072,0,9216,3,3965132965576241281
derived_vectors,change_density,stateful_event,tick_only,256,100,16,8,2001,256,24576,256,26.437,0,100,100,200,37826086.957,28303.248,0,0,0,9216,0,7168,16384,4,3965132965576241281
derived_vectors,change_density,tick_selective,tick_only,256,100,16,8,2001,256,24576,256,2360.720,2300,2400,4300,18000,423599.644,12517.090,0,0,0,11264,0,7168,18432,3,3965132965576241281
derived_vectors,change_density,stateless_full,frame_total,256,100,16,9,2001,256,24576,256,2535.332,2400,2800,3600,15100,394425.609,11909.377,0,0,0,6144,3072,0,9216,3,2017204585673139590
derived_vectors,change_density,stateful_event,frame_total,256,100,16,9,2001,256,24576,256,6950.475,6800,7100,9500,34800,143875.064,28461.907,0,0,0,9216,0,7168,16384,4,2017204585673139590
derived_vectors,change_density,tick_selective,frame_total,256,100,16,9,2001,256,24576,256,3944.728,3900,4100,4600,26600,253502.926,18095.890,0,0,0,11264,0,7168,18432,3,2017204585673139590
derived_vectors,change_density,stateless_full,tick_only,256,100,16,9,2001,256,24576,256,2652.074,2600,2600,2900,30600,377063.390,14075.044,0,0,0,6144,3072,0,9216,3,2017204585673139590
derived_vectors,change_density,stateful_event,tick_only,256,100,16,9,2001,256,24576,256,26.537,0,100,100,200,37683615.819,28920.251,0,0,0,9216,0,7168,16384,4,2017204585673139590
derived_vectors,change_density,tick_selective,tick_only,256,100,16,9,2001,256,24576,256,2753.373,2300,3600,4500,33800,363190.852,14701.334,0,0,0,11264,0,7168,18432,3,2017204585673139590
derived_vectors,change_density,stateless_full,frame_total,256,100,16,10,2001,256,24576,256,2611.794,2400,2900,3700,56400,382878.573,12080.734,0,0,0,6144,3072,0,9216,3,2424071413486756470
derived_vectors,change_density,stateful_event,frame_total,256,100,16,10,2001,256,24576,256,7203.748,6800,8100,14800,70700,138816.625,29627.482,0,0,0,9216,0,7168,16384,4,2424071413486756470
derived_vectors,change_density,tick_selective,frame_total,256,100,16,10,2001,256,24576,256,3912.694,4000,4600,5200,252000,255578.404,17290.848,1,0,0,11264,0,7168,18432,3,2424071413486756470
derived_vectors,change_density,stateless_full,tick_only,256,100,16,10,2001,256,24576,256,2410.445,2300,2800,3400,23000,414861.195,11818.768,0,0,0,6144,3072,0,9216,3,2424071413486756470
derived_vectors,change_density,stateful_event,tick_only,256,100,16,10,2001,256,24576,256,25.787,0,100,100,300,38779069.767,28890.871,0,0,0,9216,0,7168,16384,4,2424071413486756470
derived_vectors,change_density,tick_selective,tick_only,256,100,16,10,2001,256,24576,256,3348.726,3400,3700,5000,25200,298621.060,17903.490,0,0,0,11264,0,7168,18432,3,2424071413486756470
derived_vectors,change_density,stateless_full,frame_total,256,100,16,11,2001,256,24576,256,2861.069,2800,3300,4000,37700,349519.651,13846.249,0,0,0,6144,3072,0,9216,3,5828146428966702999
derived_vectors,change_density,stateful_event,frame_total,256,100,16,11,2001,256,24576,256,7070.115,6800,7500,13000,46600,141440.416,29280.028,0,0,0,9216,0,7168,16384,4,5828146428966702999
derived_vectors,change_density,tick_selective,frame_total,256,100,16,11,2001,256,24576,256,3216.592,2700,4600,5300,33900,310888.074,14512.727,0,0,0,11264,0,7168,18432,3,5828146428966702999
derived_vectors,change_density,stateless_full,tick_only,256,100,16,11,2001,256,24576,256,2533.433,2300,3300,3500,26900,394721.269,12749.676,0,0,0,6144,3072,0,9216,3,5828146428966702999
derived_vectors,change_density,stateful_event,tick_only,256,100,16,11,2001,256,24576,256,29.635,0,100,100,200,33743676.223,29092.555,0,0,0,9216,0,7168,16384,4,5828146428966702999
